Manufacturer/Name,Gun Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Blackpowder,ARs,03/Rare,Balance_AR_JAK_03_Rare,PINCUSHION,1,1,0.6,Part_JAK_AR_PincushionType_02,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Blackpowder,ARs,03/Rare,Balance_AR_JAK_03_Rare,MATERIAL,1,1,1,Part_AR_JAK_Material_03_Rare,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BODY,1,1,1,Part_AR_JAK_Body,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,TRIGGER,1,1,1,Part_AR_JAK_Trigger_01,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,TRIGGER,1,1,1,Part_AR_JAK_Trigger_02,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,TRIGGER,1,1,1,Part_AR_JAK_Trigger_03,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,TRIGGER,1,1,0.4,Part_AR_JAK_Trigger_04,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL,1,1,1,Part_AR_JAK_Barrel_01,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL,1,1,1,Part_AR_JAK_Barrel_02,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL,1,1,1,Part_AR_JAK_Barrel_03,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL,1,1,3,Part_AR_JAK_Barrel_04,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_01_A,,"Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03, Part_AR_JAK_Barrel_04"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_01_B,,"Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03, Part_AR_JAK_Barrel_04"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_01_C,,"Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03, Part_AR_JAK_Barrel_04"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_02_A,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_03, Part_AR_JAK_Barrel_04"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_02_B,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_03, Part_AR_JAK_Barrel_04"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_02_C,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_03, Part_AR_JAK_Barrel_04"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_03_A,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_04"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_03_B,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_04"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_03_C,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_04"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_04_A,,"Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_04_B,,"Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_04_C,,"Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BOLT,1,1,1,Part_AR_JAK_Bolt_01,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BOLT,1,1,1,Part_AR_JAK_Bolt_02,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,BOLT,1,1,1,Part_AR_JAK_Bolt_03,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,MAGAZINE,1,1,1,Part_AR_JAK_Mag_01,,Part_AR_JAK_Barrel_04
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,MAGAZINE,1,1,1,Part_AR_JAK_Mag_02,,Part_AR_JAK_Barrel_04
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,MAGAZINE,1,1,1,Part_AR_JAK_Mag_03,,Part_AR_JAK_Barrel_04
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,MAGAZINE,1,1,1,Part_AR_JAK_Mag_04,,Part_AR_JAK_Barrel_04
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,MAGAZINE,1,1,1,Part_AR_JAK_Mag_Xbow_04,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,MAGAZINE,1,1,1,Part_AR_JAK_Mag_Xbow_01,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,MAGAZINE,1,1,1,Part_AR_JAK_Mag_Xbow_02,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,MAGAZINE,1,1,1,Part_AR_JAK_Mag_Xbow_03,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,FOREGRIP,1,1,1,Part_AR_JAK_Foregrip_01,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,FOREGRIP,1,1,1,Part_AR_JAK_Foregrip_02,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,FOREGRIP,1,1,1,Part_AR_JAK_Foregrip_03,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,FOREGRIP,1,1,1,Part_AR_JAK_Foregrip_04,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,STOCK,1,1,1,Part_AR_JAK_Stock_01,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,STOCK,1,1,1,Part_AR_JAK_Stock_02,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,STOCK,1,1,1,Part_AR_JAK_Stock_03,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,STOCK,1,1,1,Part_AR_JAK_Stock_04,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,STOCK,1,1,1,Part_AR_JAK_Stock_05,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,STOCK ACCESSORY,1,1,0.5,None,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_01,Part_AR_JAK_Stock_01,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_02,Part_AR_JAK_Stock_02,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_03,Part_AR_JAK_Stock_03,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_04,Part_AR_JAK_Stock_04,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_05,Part_AR_JAK_Stock_05,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,SCOPE,1,1,0.75,None,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,SCOPE,1,1,1,Part_AR_JAK_Scope_01,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,SCOPE,1,1,1,Part_AR_JAK_Scope_02,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,SCOPE,1,1,1,Part_AR_JAK_Scope_03,,
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,PINCUSHION,1,1,1,Part_JAK_AR_PincushionType_01,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,PINCUSHION,1,1,0.6,Part_JAK_AR_PincushionType_02,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Blackpowder,ARs,04/Very Rare,Balance_AR_JAK_04_VeryRare,MATERIAL,1,1,1,Part_AR_JAK_Material_04_VeryRare,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BODY,2,2,1,Part_PS_JAK_Body,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BODY,2,2,1,Part_PS_JAK_Speedloader,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BODY ACCESSORY,0,1,1,Part_PS_JAK_Body_A,Part_PS_JAK_Body,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BODY ACCESSORY,0,1,1,Part_PS_JAK_Body_B,Part_PS_JAK_Body,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BODY ACCESSORY,0,1,1,Part_PS_JAK_Body_C,Part_PS_JAK_Body,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL,1,1,1,Part_PS_JAK_Barrel_01,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL,1,1,1,Part_PS_JAK_Barrel_02,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL,1,1,1,Part_PS_JAK_Barrel_03,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL,1,1,2,Part_PS_JAK_Barrel_04,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL,1,1,2,Part_PS_JAK_Barrel_05,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_01_A,,"Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_01_B,,"Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_01_C,,"Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_02_A,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_02_B,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_02_C,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_03_A,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_03_B,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_03_C,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_01_D,,"Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_03_D,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_04_A,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_04_B,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_04_C,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_05_A,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_05_B,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_JAK_Barrel_05_C,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,GRIP,1,1,1,Part_PS_JAK_Grip_01,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,GRIP,1,1,1,Part_PS_JAK_Grip_02,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,GRIP,1,1,1,Part_PS_JAK_Grip_03,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,HAMMER,1,1,1,Part_PS_JAK_Hammer_01,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,HAMMER,1,1,1,Part_PS_JAK_Hammer_02,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,HAMMER,1,1,0.75,Part_PS_JAK_Hammer_03,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,MAGAZINE,1,1,1,Part_PS_JAK_Mag_01,,"Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,MAGAZINE,1,1,1,Part_PS_JAK_Mag_02,,"Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,MAGAZINE,1,1,1,Part_PS_JAK_Mag_03,,"Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,MAGAZINE,1,1,1,Part_PS_JAK_Mag_Crossbow_01,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,MAGAZINE,1,1,1,Part_PS_JAK_Mag_Crossbow_02,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,RAIL,1,1,1,Part_PS_JAK_Rail_01,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,RAIL,1,1,2.5,None,,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,SCOPE,1,1,1,Part_PS_JAK_Scope_01,Part_PS_JAK_Rail_01,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,SCOPE,1,1,1,Part_PS_JAK_Scope_02,Part_PS_JAK_Rail_01,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,SCOPE,1,1,1,Part_PS_JAK_Scope_03,Part_PS_JAK_Rail_01,
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,PINCUSHION,1,1,1,Part_JAK_PS_PincushionType_01,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,PINCUSHION,1,1,0.6,Part_JAK_PS_PincushionType_02,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03"
Blackpowder,Pistols,01/Common,Balance_PS_JAK_01_Common,MATERIAL,1,1,1,Part_PS_JAK_Material_01_Common,,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BODY,2,2,1,Part_PS_JAK_Body,,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BODY,2,2,1,Part_PS_JAK_Speedloader,,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BODY ACCESSORY,1,2,1,Part_PS_JAK_Body_A,Part_PS_JAK_Body,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BODY ACCESSORY,1,2,1,Part_PS_JAK_Body_B,Part_PS_JAK_Body,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BODY ACCESSORY,1,2,1,Part_PS_JAK_Body_C,Part_PS_JAK_Body,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL,1,1,1,Part_PS_JAK_Barrel_01,,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL,1,1,1,Part_PS_JAK_Barrel_02,,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL,1,1,1,Part_PS_JAK_Barrel_03,,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL,1,1,2,Part_PS_JAK_Barrel_04,,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL,1,1,2,Part_PS_JAK_Barrel_05,,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_01_A,,"Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_01_B,,"Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_01_C,,"Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_02_A,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_02_B,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_02_C,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_03_A,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_03_B,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_03_C,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_01_D,,"Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_03_D,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_04_A,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_04_B,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_04_C,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_05_A,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_05_B,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,BARREL ACCESSORY,1,2,1,Part_PS_JAK_Barrel_05_C,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_04"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,GRIP,1,1,1,Part_PS_JAK_Grip_01,,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,GRIP,1,1,1,Part_PS_JAK_Grip_02,,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,GRIP,1,1,1,Part_PS_JAK_Grip_03,,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,HAMMER,1,1,1,Part_PS_JAK_Hammer_01,,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,HAMMER,1,1,1,Part_PS_JAK_Hammer_02,,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,HAMMER,1,1,1,Part_PS_JAK_Hammer_03,,
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,MAGAZINE,1,1,1,Part_PS_JAK_Mag_01,,"Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,MAGAZINE,1,1,1,Part_PS_JAK_Mag_02,,"Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,MAGAZINE,1,1,1,Part_PS_JAK_Mag_03,,"Part_PS_JAK_Barrel_04, Part_PS_JAK_Barrel_05"
Blackpowder,Pistols,02/Uncommon,Balance_PS_JAK_02_UnCommon,MAGAZINE,1,1,1,Part_PS_JAK_Mag_Crossbow_01,,"Part_PS_JAK_Barrel_01, Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03, Part_PS_JAK_Barrel_05"
